timestamp_nano,timestamp_iso,symbol,open,high,low,close,volume
1765856700000000000,2025-12-16T03:45:00+00:00,DOGEUSDT-LINEAR,0.128929999,0.12916,0.128899999,0.12916,1761939.0
1765857600000000000,2025-12-16T04:00:00+00:00,DOGEUSDT-LINEAR,0.12916,0.12934,0.12892,0.12892,2161291.0
1765858500000000000,2025-12-16T04:15:00+00:00,DOGEUSDT-LINEAR,0.12892,0.129,0.12841,0.12855,2778233.0
1765859400000000000,2025-12-16T04:30:00+00:00,DOGEUSDT-LINEAR,0.12855,0.12858,0.12824,0.12833,5015972.0
1765860300000000000,2025-12-16T04:45:00+00:00,DOGEUSDT-LINEAR,0.12833,0.12891,0.12716,0.128899999,22266233.0
1765861200000000000,2025-12-16T05:00:00+00:00,DOGEUSDT-LINEAR,0.128899999,0.128929999,0.12866,0.128709999,2849705.0
1765862100000000000,2025-12-16T05:15:00+00:00,DOGEUSDT-LINEAR,0.128709999,0.128959999,0.12867,0.128899999,1892119.0
1765863000000000000,2025-12-16T05:30:00+00:00,DOGEUSDT-LINEAR,0.128899999,0.12925,0.12878,0.12916,1810924.0
1765863900000000000,2025-12-16T05:45:00+00:00,DOGEUSDT-LINEAR,0.12916,0.12938,0.12891,0.12897,2421102.0
1765864800000000000,2025-12-16T06:00:00+00:00,DOGEUSDT-LINEAR,0.12897,0.12949,0.12895,0.12942,2708135.0
1765865700000000000,2025-12-16T06:15:00+00:00,DOGEUSDT-LINEAR,0.12942,0.12988,0.12933,0.12978,4088192.0
1765866600000000000,2025-12-16T06:30:00+00:00,DOGEUSDT-LINEAR,0.12978,0.12992,0.12974,0.12983,1669065.0
1765867500000000000,2025-12-16T06:45:00+00:00,DOGEUSDT-LINEAR,0.12983,0.13013,0.12975,0.12986,5214612.0
1765868400000000000,2025-12-16T07:00:00+00:00,DOGEUSDT-LINEAR,0.12986,0.12997,0.12952,0.12956,3610008.0
1765869300000000000,2025-12-16T07:15:00+00:00,DOGEUSDT-LINEAR,0.12956,0.12962,0.128929999,0.128959999,3778534.0
1765870200000000000,2025-12-16T07:30:00+00:00,DOGEUSDT-LINEAR,0.128959999,0.129069999,0.12823,0.12831,2813179.0
1765871100000000000,2025-12-16T07:45:00+00:00,DOGEUSDT-LINEAR,0.12831,0.128599999,0.12827,0.12834,3817718.0
1765872000000000000,2025-12-16T08:00:00+00:00,DOGEUSDT-LINEAR,0.12834,0.12892,0.12833,0.12881,2957002.0
1765872900000000000,2025-12-16T08:15:00+00:00,DOGEUSDT-LINEAR,0.12881,0.12887,0.12848,0.12881,1832797.0
1765873800000000000,2025-12-16T08:30:00+00:00,DOGEUSDT-LINEAR,0.12881,0.12889,0.12833,0.128819999,2054420.0
1765874700000000000,2025-12-16T08:45:00+00:00,DOGEUSDT-LINEAR,0.128819999,0.129099999,0.12839,0.12859,1660305.0
1765875600000000000,2025-12-16T09:00:00+00:00,DOGEUSDT-LINEAR,0.12859,0.128819999,0.12858,0.128789999,6995018.0
1765876500000000000,2025-12-16T09:15:00+00:00,DOGEUSDT-LINEAR,0.128789999,0.12901,0.128599999,0.1288,2050481.0
1765877400000000000,2025-12-16T09:30:00+00:00,DOGEUSDT-LINEAR,0.1288,0.12912,0.12867,0.12901,3257441.0
1765878300000000000,2025-12-16T09:45:00+00:00,DOGEUSDT-LINEAR,0.12901,0.12909,0.12874,0.12887,765584.0
1765879200000000000,2025-12-16T10:00:00+00:00,DOGEUSDT-LINEAR,0.12887,0.12919,0.12867,0.129099999,1352048.0
1765880100000000000,2025-12-16T10:15:00+00:00,DOGEUSDT-LINEAR,0.129099999,0.12936,0.12902,0.12919,957050.0
1765881000000000000,2025-12-16T10:30:00+00:00,DOGEUSDT-LINEAR,0.12919,0.13125,0.12919,0.13094,8510139.0
1765881900000000000,2025-12-16T10:45:00+00:00,DOGEUSDT-LINEAR,0.13094,0.131429999,0.13045,0.13086,12171708.0
1765882800000000000,2025-12-16T11:00:00+00:00,DOGEUSDT-LINEAR,0.13086,0.131039999,0.13052,0.13098,15111384.0
1765883700000000000,2025-12-16T11:15:00+00:00,DOGEUSDT-LINEAR,0.13098,0.13181,0.13097,0.13164,14452366.0
1765884600000000000,2025-12-16T11:30:00+00:00,DOGEUSDT-LINEAR,0.13164,0.132,0.13135,0.13146,10607400.0
1765885500000000000,2025-12-16T11:45:00+00:00,DOGEUSDT-LINEAR,0.13146,0.13173,0.13138,0.1316,3225641.0
1765886400000000000,2025-12-16T12:00:00+00:00,DOGEUSDT-LINEAR,0.1316,0.13186,0.13152,0.1317,3360028.0
1765887300000000000,2025-12-16T12:15:00+00:00,DOGEUSDT-LINEAR,0.1317,0.13186,0.1312,0.1313,1994081.0
1765888200000000000,2025-12-16T12:30:00+00:00,DOGEUSDT-LINEAR,0.1313,0.13136,0.13098,0.13125,3301465.0
1765889100000000000,2025-12-16T12:45:00+00:00,DOGEUSDT-LINEAR,0.13125,0.13167,0.13116,0.13135,1708746.0
1765890000000000000,2025-12-16T13:00:00+00:00,DOGEUSDT-LINEAR,0.13135,0.13139,0.131069999,0.13119,3567532.0
1765890900000000000,2025-12-16T13:15:00+00:00,DOGEUSDT-LINEAR,0.13119,0.13181,0.13106,0.131569999,5791133.0
1765891800000000000,2025-12-16T13:30:00+00:00,DOGEUSDT-LINEAR,0.131569999,0.13258,0.1297,0.13036,74806387.0
1765892700000000000,2025-12-16T13:45:00+00:00,DOGEUSDT-LINEAR,0.13036,0.13086,0.129709999,0.12975,11435291.0
