timestamp_nano,timestamp_iso,symbol,contributors_active,contributors_created,interactions,posts_active,posts_created,sentiment,spam,alt_rank,circulating_supply,close,galaxy_score,high,low,market_cap,market_dominance,open,social_dominance,volume_24h,market_categories
1756933200000000000,2025-09-03T21:00:00.000000000Z,BTCUSDT-LINEAR,17045,255,2696834,33400,370,79,7207,226,19915362,111983.71,54,111983.71,111822.11,2230298928005,57.5932,111983.71,20.2983,62339715249,"[""layer-1"", ""bitcoin-ecosystem"", ""pow""]"
1756936800000000000,2025-09-03T22:00:00.000000000Z,BTCUSDT-LINEAR,17908,210,3202105,36031,441,80,8073,249,19915362,111953.7,53,111953.7,111888.08,2228331346249,57.637,111953.7,18.9755,62003577862,"[""layer-1"", ""bitcoin-ecosystem"", ""pow""]"
1756940400000000000,2025-09-03T23:00:00.000000000Z,BTCUSDT-LINEAR,17500,199,2625653,34727,302,79,7598,276,19915362,111711.52,52,111711.52,111674.56,2225365905592,57.5069,111711.52,19.4763,61119643565,"[""layer-1"", ""bitcoin-ecosystem"", ""pow""]"
1756944000000000000,2025-09-04T00:00:00.000000000Z,BTCUSDT-LINEAR,17581,237,2778880,34579,378,79,7433,263,19915362,112181.15,54,112181.15,111673.71,2233758282239,57.8348,111718.15,19.2837,40359474721,"[""layer-1"", ""bitcoin-ecosystem"", ""pow""]"
1756947600000000000,2025-09-04T01:00:00.000000000Z,BTCUSDT-LINEAR,18165,408,2558706,36680,751,79,8500,256,19915362,111853.88,49,111853.88,111726.64,2227502676636,57.5448,111853.88,19.0988,57737412358,"[""layer-1"", ""bitcoin-ecosystem"", ""pow""]"
1756951200000000000,2025-09-04T02:00:00.000000000Z,BTCUSDT-LINEAR,17560,289,2611920,35402,530,79,8158,207,19915362,111534.4,49,111534.4,111458.85,2221547696015,57.4296,111534.4,19.2254,56300571110,"[""layer-1"", ""bitcoin-ecosystem"", ""pow""]"
1756954800000000000,2025-09-04T03:00:00.000000000Z,BTCUSDT-LINEAR,17568,221,2554598,35660,410,79,8245,168,19915362,111215.04,50,111215.04,111206.3,2215704767443,57.5417,111215.04,18.2578,56192430522,"[""layer-1"", ""bitcoin-ecosystem"", ""pow""]"
1756958400000000000,2025-09-04T04:00:00.000000000Z,BTCUSDT-LINEAR,17463,266,2637396,34843,521,79,7676,169,19915362,111127.47,51,111127.47,111038.74,2213940317623,57.6095,111127.47,19.2457,56217882696,"[""layer-1"", ""bitcoin-ecosystem"", ""pow""]"
1756962000000000000,2025-09-04T05:00:00.000000000Z,BTCUSDT-LINEAR,17224,196,2765795,34396,296,79,7453,228,19915362,110648.22,37,110648.22,110642.93,2203838250244,57.4928,110648.22,18.7,58353310805,"[""layer-1"", ""bitcoin-ecosystem"", ""pow""]"
1756965600000000000,2025-09-04T06:00:00.000000000Z,BTCUSDT-LINEAR,17394,306,2919649,34638,451,79,7591,263,19915362,110474.51,39,110474.51,110333.46,2198586448469,57.6054,110474.51,18.818,57448311193,"[""layer-1"", ""bitcoin-ecosystem"", ""pow""]"
1756969200000000000,2025-09-04T07:00:00.000000000Z,BTCUSDT-LINEAR,17587,300,2886857,35315,532,79,7893,348,19915362,110479.0,55,110479.0,110390.31,2199271947555,57.7785,110435.48,18.5696,58051978385,"[""layer-1"", ""bitcoin-ecosystem"", ""pow""]"
1756972800000000000,2025-09-04T08:00:00.000000000Z,BTCUSDT-LINEAR,17604,498,2997016,35577,751,79,8170,273,19915362,110649.83,55,110649.83,110453.25,2203926512911,57.7719,110547.75,19.008,57997495542,"[""layer-1"", ""bitcoin-ecosystem"", ""pow""]"
1756976400000000000,2025-09-04T09:00:00.000000000Z,BTCUSDT-LINEAR,17370,378,3015498,35015,646,79,8135,240,19915362,110806.55,56,110806.55,110665.85,2206126843941,57.8084,110671.84,19.1437,57754942605,"[""layer-1"", ""bitcoin-ecosystem"", ""pow""]"
1756980000000000000,2025-09-04T10:00:00.000000000Z,BTCUSDT-LINEAR,17420,300,3170237,35318,485,80,8128,302,19915362,110808.92,56,110808.92,110694.13,2207544802596,57.6317,110808.92,18.1735,56848563397,"[""layer-1"", ""bitcoin-ecosystem"", ""pow""]"
1756983600000000000,2025-09-04T11:00:00.000000000Z,BTCUSDT-LINEAR,17747,426,3446976,35928,781,79,8062,260,19915362,110885.19,56,110885.19,110596.13,2208318607560,57.6996,110687.8,18.4098,56285189220,"[""layer-1"", ""bitcoin-ecosystem"", ""pow""]"
1756987200000000000,2025-09-04T12:00:00.000000000Z,BTCUSDT-LINEAR,18525,461,4038683,37358,721,80,8565,221,19915362,110785.37,41,110785.37,110585.91,2206302030225,57.7346,110785.37,18.9628,57709153533,"[""layer-1"", ""bitcoin-ecosystem"", ""pow""]"
1756990800000000000,2025-09-04T13:00:00.000000000Z,BTCUSDT-LINEAR,18809,500,4238040,38512,731,79,8988,165,19915362,110512.93,39,110512.93,110279.68,2200038357763,57.4337,110512.93,18.5951,57107323696,"[""layer-1"", ""bitcoin-ecosystem"", ""pow""]"
1756994400000000000,2025-09-04T14:00:00.000000000Z,BTCUSDT-LINEAR,19178,525,4865184,39660,836,76,9404,188,19915362,109969.81,33,109969.81,109779.41,2192469453133,57.3662,109969.81,18.9121,55900800617,"[""layer-1"", ""bitcoin-ecosystem"", ""pow""]"
1756998000000000000,2025-09-04T15:00:00.000000000Z,BTCUSDT-LINEAR,19234,508,3889982,39420,1002,79,9179,176,19915362,109624.55,34,109624.55,109347.23,2182484094365,57.4736,109624.55,18.493,56244180796,"[""layer-1"", ""bitcoin-ecosystem"", ""pow""]"
1757001600000000000,2025-09-04T16:00:00.000000000Z,BTCUSDT-LINEAR,19190,358,4489838,38805,463,77,8568,168,19915362,109451.36,39,109451.36,109382.79,2179595811610,57.6745,109451.36,19.4536,56435056676,"[""layer-1"", ""bitcoin-ecosystem"", ""pow""]"
1757005200000000000,2025-09-04T17:00:00.000000000Z,BTCUSDT-LINEAR,18904,234,4148473,37445,306,77,7867,146,19915362,109838.82,57,109838.82,109425.85,2185383192824,57.9329,109437.93,18.9389,57234817570,"[""layer-1"", ""bitcoin-ecosystem"", ""pow""]"
1757008800000000000,2025-09-04T18:00:00.000000000Z,BTCUSDT-LINEAR,18421,220,3921434,36263,277,78,7409,116,19916196,110023.31,60,110023.31,109733.04,2193806912803,57.8964,109814.06,19.3928,57727339194,"[""layer-1"", ""bitcoin-ecosystem"", ""pow""]"
